厦门市第二农场碗窑竹仔坑石料场,http://www.zk71.com/qiye/12278591.html,郭再主,-,2002/3/28,地址：厦门市集美区后溪碗窑竹仔坑,厦门市第二农场碗窑竹仔坑石料场成立于2002年3月28日，注册地位于厦门市集美区后溪碗窑竹仔坑，法定代表人为郭再主，经营范围包括：开采花岗岩（有效期至2017年1月31日）。
大连赢鑫海矿业有限公司,http://www.zk71.com/qiye/12289569.html,郑文海,3万(元),1994/10/7,地址：辽宁省大连市普兰店区沙包街道孙炉社区,大连赢鑫海矿业有限公司成立于1994年10月7日，注册地位于辽宁省大连市普兰店区沙包街道孙炉社区，法定代表人为郑文海，经营范围包括：金原矿采选。（依法须经批准的项目，经相关部门批准后方可开展经营活动。）
舟山市普陀区吉源石料厂,http://www.zk71.com/qiye/7211793.html,龚利奋,-,2000/5/24,地址：普陀区沈家门鲁家峙农业村,舟山市普陀区吉源石料厂成立于2000年5月24日，注册地位于普陀区沈家门鲁家峙农业村，法定代表人为龚利奋，经营范围包括：建筑石料（凝灰岩）开采、销售。（许可证有效期至2003年12月）
赤峰市华兴矿业开发有限责任公司,http://www.zk71.com/qiye/592337.html,孙明明,1 000万(元),2011/3/2,地址：内蒙古自治区赤峰市巴林右旗巴彦塔拉苏木昭胡都格嘎查,赤峰市华兴矿业开发有限责任公司创建于2011年3月2日，坐落于内蒙古自治区赤峰市巴林右旗巴彦塔拉苏木昭胡都格嘎查，法人代表为孙明明，经营范围包括：许可经营项目：萤石地下开采、加工、销售。 一般经营项目：无
红河利豪矿业有限公司,http://www.zk71.com/qiye/4746081.html,范哲诚,7 000万(元),2020/6/22,地址：云南省红河哈尼族彝族自治州弥勒市弥阳镇人民路福地半岛二期6-5号,红河利豪矿业有限公司成立于2020年6月22日，注册地位于云南省红河哈尼族彝族自治州弥勒市弥阳镇人民路福地半岛二期6-5号，法定代表人为范哲诚，经营范围包括：有色金属开采；煤矿开采；矿产品加工、销售；煤矿及煤制品、建筑材料、装饰材料销售；矿产资源勘探；普通货物道路运输；矿山工程（依法须经批准的项目，经相关部门批准后方可开展经营活动）
中国石油集团工程股份有限公司,http://www.zk71.com/qiye/6596205.html,白玉光,558 314.7471万(元),1999/4/28,地址：新疆克拉玛依市独山子区大庆东路2号,中国石油集团工程股份有限公司注册于新疆克拉玛依市独山子区大庆东路2号，成立时间1999年4月28日，法人代表白玉光，主要经营包括：工程总承包服务；工程项目管理服务；工程勘察设计；环境保护监测；技术检测服务；信息系统集成服务；软件开发；机械设备、金属制品、五金产品、化工产品（不含危险化学品）的销售；专业化设计服务；建筑工程机械与设备租赁；货物进出口。（依法须经批准的项目，经相关部门批准后方可开展经营活动）
山阳县耘诚矿业开发有限公司,http://www.zk71.com/qiye/10890255.html,蔡丙国,800万(元),2007/8/31,地址：陕西省商洛市山阳县照川镇龙泉寺村,山阳县耘诚矿业开发有限公司注册于陕西省商洛市山阳县照川镇龙泉寺村，成立时间2007年8月31日，法人代表蔡丙国，主要经营包括：经营项目筹建（依法须经批准的项目，经相关部门批准后方可开展经营活动）
忠县中华石膏厂,http://www.zk71.com/qiye/1269258.html,秦大善,20万(元),1994/10/25,地址：-,忠县中华石膏厂，成立时间1994年10月25日，法人代表秦大善，主要经营包括：（无） 开采、销售：石膏、煤炭；百货、副食。
乌海市嘉源砂石开采有限公司,http://www.zk71.com/qiye/257887.html,白先平,10万(元),2012/2/27,地址：内蒙古自治区乌海市海勃湾区千里山工业园区东侧,乌海市嘉源砂石开采有限公司成立于2012年2月27日，注册地位于内蒙古自治区乌海市海勃湾区千里山工业园区东侧，法定代表人为白先平，经营范围包括：许可经营项目：生产：砂石、石料（有效期至2016年7月12日）。 一般经营项目：销售：砂石、石料
鄂尔多斯市祯祥能源有限公司,http://www.zk71.com/qiye/667866.html,白燕,500万(元),2020/8/20,地址：内蒙古自治区鄂尔多斯市东胜区文化街4号福祥新农花园小区16号楼2单元303室,鄂尔多斯市祯祥能源有限公司成立于2020年8月20日，注册地位于内蒙古自治区鄂尔多斯市东胜区文化街4号福祥新农花园小区16号楼2单元303室，法定代表人为白燕，经营范围包括：普通货物运输；矿产品（不含危化品）、砂石料、润滑油、五金建材、电子产品、金属材料、汽车配件、农副产品、化工制品（不含危化品）、块煤、原煤、沫煤、焦炭的销售；土石方工程；矿山工程；机械租赁；货物仓储（不含易燃易爆品）；农业项目开发。
丹东市振安区金矿水利服务站,http://www.zk71.com/qiye/7500583.html,赵冬升,64万(元),-,地址：振安区金矿办事处,丹东市振安区金矿水利服务站，坐落于振安区金矿办事处，法人代表为赵冬升，经营范围包括：负责开展农村水利调查、勘察、规划设计;负责小型农田水利工程、河道防洪工程、农村饮水安全等工程的建设、运行、维修养护的相关技术工作;负责辖区内的防汛抗旱、灌溉排涝、水土保持、农村水电、水库移民后期扶持、水利新技术推广等工作;负责指导村级或农村用水合作组织开展工作 协调农村涉水事务。
江西同济三川矿业有限公司,http://www.zk71.com/qiye/11547369.html,廖立凯,5 000万(元),2019/2/26,地址：-,江西同济三川矿业有限公司，成立时间2019年2月26日，法人代表廖立凯，主要经营包括：矿产品开发、加工、销售；工程技术咨询服务；化工产品（易制毒及化学危险产品除外）的生产、销售；高科技产品的研发。(依法须经批准的项目 经相关部门批准后方可开展经营活动)
河北峪耳崖黄金技术咨询服务有限公司苋草沟金矿,http://www.zk71.com/qiye/8558711.html,段玉良,-,2017/11/24,地址：河北省承德市宽城满族自治县峪耳崖镇后庄村,河北峪耳崖黄金技术咨询服务有限公司苋草沟金矿注册于河北省承德市宽城满族自治县峪耳崖镇后庄村，成立时间2017年11月24日，法人代表段玉良，主要经营包括：金原矿、铁原矿采掘（依法须经批准的项目，经相关部门批准后方可开展经营活动）
吉林金堆成矿业有限公司,http://www.zk71.com/qiye/11643452.html,李向宏,1 000万(元),2016/6/8,地址：吉林省吉林市龙潭区珠江路507号,吉林金堆成矿业有限公司创建于2016年6月8日，坐落于吉林省吉林市龙潭区珠江路507号，法人代表为李向宏，经营范围包括：矿山开采；尾矿资源综合利用；矿产品经营。（依法须经批准的项目，经相关部门批准后方可开展经营活动）
黄石市西塞大排山采石厂,http://www.zk71.com/qiye/7460706.html,方铁生,5万(元),1999/6/24,地址：-,黄石市西塞大排山采石厂，成立时间1999年6月24日，法人代表方铁生，主要经营包括：生产销售片石 碎石
桐城市陶冲铁岗朱权生采石场,http://www.zk71.com/qiye/7700850.html,朱权生,5万(元),2004/11/17,地址：-,桐城市陶冲铁岗朱权生采石场创建于2004年11月17日，法人代表为朱权生，经营范围包括：建筑石料露天开采。＊＊
随州市汇丰选矿厂,http://www.zk71.com/qiye/7377337.html,张明坤,-,2017/2/20,地址：随县殷店镇容河村四组,随州市汇丰选矿厂成立于2017年2月20日，注册地位于随县殷店镇容河村四组，法定代表人为张明坤，经营范围包括：萤石矿加工、销售；非金属矿加工；分类采选、浮选（涉及许可经营项目，应取得相关部门许可后方可经营）
